Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
0.476190476,0,0.394416607,1,1,1,0.285714286,0.666666667,0.25,1,0.073565034,0.134992973,0.111111111,0,0,1,0,0.25,0.333333333,0.666666667,0.25,0.166666667,0.6,0.529411765,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.761904762,0,0.634931997,0.214285714,0.25,0.333333333,0.185714286,0.333333333,1,0.666666667,0.933701948,0.586508733,0.555555556,0.071428571,0,1,0.333333333,0.725,0.333333333,0.333333333,0.675,0.166666667,0.866666667,0.470588235,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.976190476,0,0.954187545,0.857142857,0.5,0,0.985714286,0.666666667,0.5,0,0.349025803,0.010439671,0.777777778,0,0,1,0,0.7,0.5,0.333333333,0.525,0.888888889,0.466666667,0.529411765,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.428571429,0,0.802433787,0.25,0.5,0.666666667,0.414285714,0.666666667,0.5,0.666666667,0.478515008,0.245251957,0.111111111,0.142857143,0,0.333333333,1,0.425,0.333333333,0.666666667,0.425,0.777777778,0.8,0.470588235,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.880952381,0,0.525411596,0.25,0.5,1,0.042857143,0.666666667,0.75,0.666666667,0.72390732,0.708130897,0.222222222,0.214285714,0,0.666666667,1,0.525,0.333333333,0.666666667,0.125,0,0,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.428571429,0,0.782390838,0.357142857,0.5,0.333333333,0.928571429,0.333333333,0.25,0.333333333,0.289099526,0.825617346,0.111111111,0.142857143,0,0.666666667,0,0.15,0.5,0.666666667,0.15,0.277777778,0,0.176470588,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.642857143,0,0.885468862,0.214285714,0.5,0.333333333,0.414285714,0.666666667,0.5,0,0.45892575,0.670267015,0.222222222,0.428571429,0,0.666666667,0.333333333,0.625,0.333333333,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.404761905,0,0.402290623,0,0.5,0.333333333,0.7,0.666666667,0,0,0.062401264,0.151535836,0.444444444,0.142857143,0,1,0.333333333,0.125,0.333333333,0.333333333,0.075,0.111111111,0.066666667,0.117647059,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.428571429,1,0.154617037,0.285714286,0.5,1,0.7,0.333333333,0,0.666666667,0.125276461,0.790323228,0,0.428571429,0,0,0.333333333,0.05,0,0.333333333,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.976190476,0,0.803865426,0,0,0,0.385714286,0.333333333,0.25,0.666666667,0.23507109,0.906404336,0.777777778,0,0,1,0,0.5,0.333333333,0.333333333,0.1,0.166666667,0.066666667,0.176470588,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.261904762,0,0.877594846,0.035714286,0.5,0.666666667,0.657142857,0.666666667,0,0.333333333,0.089204845,0.114916683,0,0.857142857,1,1,0.333333333,0.15,0.5,0.666666667,0.125,0.222222222,0,0.235294118,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.30952381,0,0.701503221,0,0.75,0.666666667,0.814285714,0.666666667,0,0.333333333,0.078567667,0.669785184,0.111111111,0.428571429,0,0.333333333,0,0.025,0.666666667,0.666666667,0.025,0.055555556,0.066666667,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.333333333,0,0.319255548,0,0.5,0.333333333,0.514285714,0.666666667,0.25,0.333333333,0.274407583,0.210881349,0.111111111,0.428571429,0,0.333333333,0.666666667,0.25,0.5,0.666666667,0.25,0.222222222,0,0.529411765,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.428571429,0,0.021474588,0.178571429,0.5,0.333333333,0.357142857,1,0,1,0.106845708,0.799357559,0.333333333,0.071428571,0,0.333333333,0,0.125,0.5,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.30952381,0,0.460987831,0.25,0.75,0.666666667,0.442857143,0.666666667,0.25,1,0.17983149,0.746356153,0.111111111,0.857142857,1,1,0,0.275,0.333333333,0.666666667,0.275,0.388888889,0.066666667,0.470588235,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.404761905,0,0.482462419,0,0.75,0.666666667,0.028571429,0.333333333,0.25,0,0.173933649,0.840072275,0,0.214285714,0,0.333333333,0,0.4,0.333333333,0.666666667,0.375,0.722222222,0.133333333,0.470588235,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.642857143,0,0.065139585,0.178571429,0.75,1,0.314285714,0.666666667,0.5,0,0.644339126,0.520899418,0.444444444,0.214285714,0,0.333333333,0,0.425,0.5,1,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.452380952,0,0.211166786,0.214285714,0.75,0,0,0.666666667,0.5,0.666666667,0.66640337,0.930094359,0.444444444,0.142857143,0,0,0,0.4,0.5,1,0.125,0.111111111,0,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.666666667,0,0.603435934,0.142857143,0.25,0.333333333,0.714285714,0.666666667,0.25,0.333333333,0.211269089,0.334511142,0.888888889,0.785714286,1,1,0.333333333,0.4,0.333333333,0.666666667,0.1,0.111111111,0,0.117647059,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.285714286,0,0.53686471,0,0,1,0.357142857,0.333333333,0.25,1,0.216798315,0.55828147,0.111111111,0.071428571,0,0.666666667,0.666666667,0.25,0.166666667,0.333333333,0.25,0.444444444,0.2,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.404761905,0,0.79599141,0,0.5,0.333333333,0,0.333333333,0,0.666666667,0.097419695,0.97104999,0.111111111,0.5,0,0,0,0.15,0.5,0.666666667,0.15,0.222222222,0,0.235294118,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.880952381,0,0.006442377,0,0.25,0,0.571428571,0.666666667,0.5,1,0.486045287,0.642360972,0.333333333,0.214285714,0,1,0.333333333,0.6,0.666666667,0.666666667,0.025,0,0.066666667,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.476190476,0,0.337151038,0.178571429,0.5,0.333333333,0.7,0,0.25,1,0.227488152,0.546998595,0.777777778,0.071428571,0,1,1,0.425,0.5,0.666666667,0.325,0.611111111,0.066666667,0.529411765,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0.380952381,0,0.752326414,0,0.25,0,0.914285714,0.666666667,0.25,0.333333333,0.17461822,0.628066653,0.111111111,0.285714286,0,0.666666667,0,0.125,0.333333333,0.666666667,0.125,0.111111111,0.066666667,0.176470588,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.904761905,0,0.929133858,0.214285714,0.5,1,0.271428571,0,0.5,1,0.329173249,0.787151174,0.444444444,0,0,0,0,0.925,0.5,0.333333333,0.15,0.222222222,0,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.119047619,0,0.31424481,0.035714286,0,0.666666667,0.457142857,0.666666667,0,0,0.069141654,0.298092752,0.333333333,0.142857143,0,0.666666667,0.333333333,0.075,0.5,0.666666667,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0.785714286,0,0.236220472,0.285714286,0.75,1,0.942857143,0.666666667,0,1,0.056134808,0.667777555,0.333333333,0.857142857,1,0.333333333,0.666666667,0.25,0.666666667,0.666666667,0.1,0.111111111,0,0.176470588,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.285714286,0,0.133142448,0.035714286,0.5,0.666666667,0.985714286,0.333333333,0.25,1,0.165508162,0.551535836,0.111111111,0.571428571,0,0,1,0.275,0.5,0.666666667,0.275,0.555555556,0.666666667,0.470588235,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.666666667,1,0.405869721,0.285714286,0.25,0.666666667,0.485714286,0.333333333,0.5,1,0.453396524,0.461834973,0.111111111,0.357142857,0,1,0,0.225,0.5,0.666666667,0.225,0.444444444,0.266666667,0.411764706,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.523809524,0,0.306370795,0,0.75,0.666666667,0.685714286,0.333333333,0.75,0.333333333,0.657925224,0.482674162,0.111111111,0.785714286,1,1,0.333333333,0.55,0.5,0.333333333,0.55,0.166666667,0.733333333,0.647058824,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.785714286,0,0.379384395,0.714285714,0.75,0.666666667,0.585714286,0.666666667,0.25,1,0.233385993,0.254125678,0,0.785714286,1,1,0,0.275,0.333333333,0,0.25,0.388888889,0.066666667,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0.285714286,0,0.881889764,0.107142857,0.25,0.666666667,0.471428571,0.333333333,0.25,0.333333333,0.221169036,0.709335475,0.111111111,0.071428571,0,0.333333333,1,0.275,0.666666667,0.333333333,0.275,0.444444444,0.133333333,0.411764706,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0.666666667,0,0.383679313,0,0.5,0.666666667,0.142857143,0.333333333,0.5,0,0.508899421,0.042079904,0.222222222,0.142857143,0,0.666666667,0.333333333,0.525,0.833333333,0.333333333,0.25,0.5,0.6,0.294117647,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.333333333,0,0.709377237,0.178571429,0.75,0.333333333,0.814285714,0.666666667,0.25,0.666666667,0.210689837,0.89166834,0.111111111,0.357142857,0,0,0,0.3,0,0.666666667,0.275,0.444444444,0.333333333,0.411764706,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.857142857,0,0.798138869,0.035714286,0.75,0,0.428571429,0.666666667,0.5,0.666666667,0.660347551,0.879622566,1,0.071428571,0,0,0.333333333,0.4,0.833333333,0,0.1,0.166666667,0,0.176470588,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.142857143,0,0.895490336,0.071428571,0.25,0,0.042857143,0.666666667,0.25,0.666666667,0.210110585,0.619353543,0,0.714285714,1,0,0.333333333,0.1,0.333333333,0.333333333,0.075,0.111111111,0,0.117647059,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.238095238,0,0.012884753,0.107142857,0.5,0.333333333,0.185714286,0.666666667,0.25,0.666666667,0.169141654,0.271792813,0.111111111,0.285714286,0,0.333333333,0,0.125,0.5,1,0.125,0.222222222,0,0.235294118,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.952380952,0,0.415175376,0.321428571,0.75,1,0.1,0.666666667,0.75,0.666666667,0.677356503,0.896004818,0,0.142857143,0,0.666666667,0,0.95,0.166666667,0.333333333,0.925,0.555555556,0.066666667,0.470588235,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.619047619,0,0.27702219,0.785714286,0.5,0.333333333,0.528571429,0.666666667,0.25,0.333333333,0.054397051,0.921461554,0.444444444,0.071428571,0,0.666666667,0.333333333,0.425,0.5,1,0.075,0.111111111,0.066666667,0.117647059,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.452380952,1,0.504652827,0.178571429,0.75,0.666666667,0.471428571,0.666666667,0,0,0.056029489,0.865448705,0.444444444,0.785714286,1,1,0,0.175,0.5,0.666666667,0.075,0.111111111,0,0.117647059,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.333333333,0,0.51896922,0,0,1,0.585714286,0.666666667,0,0,0.102527646,0.525356354,0.111111111,0.142857143,0,1,0,0.025,0.333333333,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.047619048,1,0.550465283,0.178571429,0.5,1,0.514285714,0.333333333,0,1,0.100947867,0.710258984,0.111111111,0.5,0,0.333333333,0,0.025,0.833333333,0.666666667,0.025,0,0.066666667,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0.380952381,0,0.403006442,0.178571429,0.75,0,0.157142857,0.666666667,0.25,0.666666667,0.200105319,0.417104999,0.111111111,0.214285714,0,0.666666667,0,0.4,0.5,0.666666667,0.4,0.722222222,0.133333333,0.588235294,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.452380952,0,0.671438797,0.035714286,0.25,0.666666667,1,0.333333333,0.25,1,0.218746709,0.552338888,0.555555556,0.214285714,0,1,0.333333333,0.425,0.333333333,1,0.025,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.976190476,0,0.943450251,0.035714286,0.75,0.666666667,0.028571429,0.333333333,1,1,0.939178515,0.796145352,1,0.714285714,1,1,0.333333333,0.75,0.5,0.666666667,0.075,0.111111111,0.133333333,0.117647059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.761904762,0,0.725125268,0,0.5,0,0.614285714,0.666666667,1,0.333333333,0.903791469,0.307608914,0.333333333,0.571428571,0,0,0,0.7,0.166666667,0.333333333,0.2,0.166666667,0,0.411764706,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.166666667,1,0.098783107,0.142857143,0.5,0.666666667,0.228571429,0.333333333,0.25,0.666666667,0.249341759,0.998393897,0.111111111,0,0,1,0,0.15,0.166666667,0.666666667,0.15,0.222222222,0,0.176470588,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0.166666667,0,0.843235505,0.214285714,0,1,0.485714286,0.333333333,0,1,0.098999473,0.995904437,0.111111111,0,0,0.666666667,0.666666667,0.05,0.333333333,0.666666667,0.05,0.111111111,0.133333333,0.058823529,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.095238095,0,0.309234073,0.5,0.5,0.333333333,0.414285714,0.666666667,0,1,0.098051606,0.870949609,0.111111111,0.285714286,0,0.666666667,0,0.025,0.833333333,0.666666667,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.785714286,0,0.969219757,0,0.75,0,0,0.333333333,0.5,0,0.340968931,0.951696446,0.333333333,0.642857143,1,0.666666667,0,0.575,0.166666667,0.333333333,0.325,0.666666667,0.8,0.470588235,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.380952381,1,0.397995705,0.214285714,0.5,0,0.514285714,0,0.25,0.666666667,0.266719326,0.834892592,0.111111111,0.928571429,1,1,0,0.225,0.5,0.666666667,0.225,0.388888889,0,0.352941176,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0.857142857,0,0.028632785,0.892857143,0.5,1,0,1,0.75,1,0.859347025,0.472876932,0.222222222,0.071428571,0,0.666666667,0,0.575,0.5,0.666666667,0.125,0.166666667,0.266666667,0.235294118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0.142857143,0,0.733715104,0.607142857,0,0.333333333,0.314285714,0.666666667,0,0.666666667,0.092943655,0.448223248,0,0.071428571,0,0.666666667,0.333333333,0.15,0.333333333,0.666666667,0.125,0.166666667,0.066666667,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.380952381,0,0.664996421,0.178571429,0.75,0.666666667,0.214285714,0.333333333,0.25,0.333333333,0.184096893,0.518209195,0.666666667,0.285714286,0,0.666666667,0.333333333,0.3,0.5,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.452380952,0,0.77809592,0.071428571,0.5,0.666666667,0.814285714,0.666666667,0.5,1,0.338020011,0.498373821,0.222222222,0.071428571,0,0,0,0.3,0.5,0.666666667,0.125,0.166666667,0.066666667,0.176470588,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.380952381,0,0.896206156,0.142857143,0.5,0.666666667,0.214285714,0.333333333,0.5,0,0.559347025,0.141377233,0.222222222,0.071428571,0,1,0,0.35,1,0.666666667,0.275,0.555555556,0.333333333,0.470588235,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.428571429,0,0.977093772,0.357142857,0.25,0.333333333,0.885714286,0.666666667,0.5,1,0.459662981,0.83750251,0,0.214285714,0,0.666666667,0.333333333,0.25,1,0.666666667,0.225,0.388888889,0.133333333,0.470588235,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.428571429,0,0.586972083,0.071428571,0.25,0,0.128571429,0.666666667,0,1,0.096155872,0.018751255,0.555555556,0.785714286,1,0,0.333333333,0.175,0.333333333,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.595238095,0,0.209019327,0.892857143,0.25,0.666666667,0.885714286,0.666666667,0.75,1,0.839915745,0.698654889,0.111111111,0.071428571,0,1,0.666666667,0.625,0.5,1,0.625,0.666666667,0.266666667,0.705882353,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.285714286,0,0.866141732,0.785714286,0.5,0,0.942857143,0,0,0.666666667,0.084465508,0.811724553,0.111111111,1,1,0.666666667,1,0.25,0.333333333,0.333333333,0.25,0.388888889,0,0.529411765,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.357142857,0,0.46385111,0.75,0.25,0.666666667,0.928571429,0.666666667,0.25,0.333333333,0.270510795,0.537482433,0,0.142857143,0,0,0.333333333,0.2,0.333333333,1,0.175,0.388888889,0,0.411764706,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.904761905,1,0.242662849,0.464285714,0.75,0.333333333,0.6,0.666666667,0,0.333333333,0.20821485,0.097008633,1,0.5,0,0,1,0.175,0.333333333,0.666666667,0.125,0.222222222,0.266666667,0.176470588,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.785714286,0,0.416607015,0.178571429,0.5,0,0.3,0.666666667,1,0.666666667,0.975671406,0.175386469,0.777777778,0.142857143,0,0.666666667,0,0.575,0.833333333,0.666666667,0.5,1,1,0.882352941,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
